day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,act_activeTime,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
7,84,128.0,56.0,58.0,60.0,8.0,24.0,16.0,14.0,14.0,96.0,28.0,28070.0,,0.0,5160.0,14520.0,8400.0,0.0,2031.0,323.0,3686.0,,14.0,12.0,19.0,0.0,10.0,64.0,group3,30,dataset_user_30_train.csv,717.0,75.87726638772664,14.049384876230214,56.0,128.0,72.0,73.0,9.0,5954.744769874477,60.0,64.0,73.0,83.0,97.0,0.02318213399994882,0.00558659217877095,5.0264631619538855,3.474860335195531,659.0,15.717754172989379,2.129887853942862,8.0,22.0,14.0,15.0,1.0,251.58421851289833,13.0,14.0,15.0,17.0,19.0,0.003898997073697619,-0.001519756838905775,2.0580476185864955,1.4483282674772036,430.0,28.07674418604651,23.00740363356576,1.0,91.0,90.0,22.0,12.0,1317.6441860465115,5.0,10.0,22.0,36.0,67.10000000000002,0.07014401451351757,0.03496503496503497,10.319880956071895,6.417249417249417
7,29,138.0,41.0,43.0,49.0,6.0,22.0,14.0,11.0,12.0,99.0,36.0,29520.0,0.0,660.0,5940.0,17220.0,6360.0,420.0,2912.0,574.0,8487.0,,11.0,7.0,15.0,0.0,13.0,46.0,group3,39,dataset_user_39_train.csv,703.0,67.53627311522048,19.354844172408374,41.0,138.0,97.0,66.0,17.0,4935.758179231863,45.0,49.0,66.0,81.0,92.0,0.0514865251707357,0.022792022792022793,5.867438193202164,3.7663817663817665,572.0,12.353146853146853,2.5061687304941938,6.0,20.0,14.0,12.0,2.0,158.88111888111888,10.0,10.0,12.0,14.0,16.0,0.0065892424480737425,-0.0035026269702276708,2.115737459978263,1.5376532399299474,366.0,36.068306010928964,30.023091857291856,2.0,99.0,97.0,21.5,,2202.308743169399,5.0,8.0,21.5,67.0,79.0,0.1630020113189467,0.043835616438356165,,5.567123287671233
8,30,112.0,42.0,45.0,48.0,7.0,21.0,14.0,13.0,13.0,96.0,29.0,26580.0,0.0,780.0,6900.0,13260.0,,0.0,2367.0,202.0,4508.0,,13.0,9.0,17.0,0.0,6.0,,group3,12,dataset_user_12_train.csv,689.0,63.55007256894049,14.481083326371987,42.0,112.0,70.0,62.0,11.0,4248.313497822932,46.0,51.0,62.0,74.0,83.0,0.036259815884746735,0.00872093023255814,7.10776144665711,4.633720930232558,666.0,13.642642642642643,2.0791214898588817,7.0,19.0,12.0,13.0,1.0,190.44444444444446,11.0,12.0,13.0,15.0,16.0,0.003668476674079136,0.0030075187969924814,2.2437864027121877,1.6240601503759398,402.0,29.241293532338307,24.825740660085028,1.0,94.0,93.0,23.0,17.0,1471.370646766169,2.0,7.0,23.0,46.0,71.0,0.10384440365698103,0.032418952618453865,14.385724649797465,8.965087281795512
8,95,127.0,38.0,40.0,41.0,6.0,19.0,14.0,14.0,14.0,99.0,27.0,28200.0,0.0,0.0,7920.0,12840.0,7440.0,0.0,2550.0,330.0,7037.0,,14.0,11.0,18.0,0.0,15.0,44.0,group3,21,dataset_user_21_train.csv,,59.36834319526627,16.405966701442626,38.0,127.0,89.0,56.5,12.5,3793.755917159763,42.0,44.75,56.5,69.0,80.0,0.03900584335307662,-0.01037037037037037,6.831184204850837,4.499259259259259,594.0,14.02020202020202,1.8339106417751438,7.0,19.0,12.0,14.0,1.0,199.92929292929293,12.0,13.0,14.0,15.0,16.0,-0.0033504658442660602,-0.0016863406408094434,1.9664120233642024,,381.0,26.181102362204726,23.09506224492875,1.0,97.0,96.0,17.0,12.0,1218.8320209973754,3.0,7.0,17.0,43.0,61.0,0.10220988840985677,-0.02631578947368421,12.903461065901054,7.7
8,83,157.0,56.0,58.0,60.0,8.0,24.0,16.0,14.0,14.0,99.0,38.0,24139.0,0.0,0.0,6060.0,10620.0,7500.0,60.0,2755.0,1047.0,9179.0,,14.0,12.0,19.0,0.0,15.0,65.0,group3,30,dataset_user_30_train.csv,,86.36450079239303,20.684336648669273,56.0,157.0,101.0,85.0,17.0,7886.668779714739,61.0,68.0,85.0,101.0,112.0,0.06396374192919761,0.020634920634920634,6.116167975782459,4.0968253968253965,508.0,15.051181102362206,2.159336663299554,9.0,23.0,14.0,15.0,1.0,231.20078740157481,13.0,14.0,15.0,16.0,18.0,0.002921278973537592,-0.005917159763313609,2.2378236153842463,1.544378698224852,308.0,38.85064935064935,28.551112168737845,3.0,98.0,95.0,28.0,19.5,2324.538961038961,8.0,14.75,28.0,66.0,81.30000000000001,,0.02280130293159609,9.826978817209007,6.185667752442996
8,88,101.0,,,49.0,7.0,20.0,13.0,12.0,11.0,94.0,39.0,,0.0,0.0,3720.0,,1020.0,4500.0,2535.0,197.0,7062.0,,12.0,6.0,16.0,3.0,18.0,,group3,39,dataset_user_39_train.csv,,68.87896825396825,12.63526944137461,,101.0,54.0,70.0,9.5,4903.962301587301,,,70.0,78.0,85.0,0.02459795681357398,-0.007952286282306162,5.936370391171919,4.178926441351889,,12.566750629722922,2.2919644474761305,8.0,19.0,11.0,12.0,2.0,163.176322418136,10.0,11.0,12.0,14.0,15.0,0.004918877265497014,-0.005050505050505051,,1.7121212121212122,,38.05490196078431,20.945796655639715,,94.0,86.0,,14.0,1886.9019607843138,,20.0,,56.0,67.6,0.08622481472904119,-0.023622047244094488,,
9,86,143.0,34.0,,40.0,6.0,20.0,13.0,14.0,14.0,93.0,33.0,27660.0,0.0,360.0,9660.0,11700.0,6300.0,120.0,2919.0,699.0,14606.0,,14.0,9.0,17.0,0.0,5.0,42.0,group3,21,dataset_user_21_train.csv,,65.36123348017621,20.93150624867431,34.0,143.0,109.0,66.0,17.0,4710.2187958884,40.0,43.0,66.0,80.0,89.0,0.07761564351605227,0.054411764705882354,7.854839905949509,5.125,525.0,13.4,2.060050854665856,7.0,18.0,11.0,14.0,1.0,183.80380952380952,11.0,12.0,14.0,15.0,16.0,-0.0012937708099232496,0.0,2.205129343110587,1.6145038167938932,317.0,32.640378548895896,31.45759767674125,1.0,91.0,90.0,22.0,20.0,2054.97476340694,2.0,,22.0,66.0,81.40000000000003,0.24945621832335177,,12.689409379438214,7.2594936708860756
9,85,120.0,60.0,62.0,61.0,8.0,,15.0,14.0,15.0,96.0,33.0,31372.0,0.0,0.0,3480.0,21480.0,6420.0,900.0,1808.0,100.0,580.0,,14.0,11.0,19.0,1.0,20.0,70.0,group3,30,dataset_user_30_train.csv,,76.93311582381729,10.547821477737758,60.0,120.0,60.0,77.0,7.0,6029.960848287113,64.0,69.0,77.0,83.0,89.0,0.03379998480892535,0.0032679738562091504,5.217177739804624,3.6437908496732025,583.0,14.542024013722127,2.0088656039816932,10.0,21.0,11.0,14.0,1.0,215.50600343053173,12.0,13.0,14.0,16.0,17.0,0.0030465287364563397,0.00859106529209622,1.9840242716347085,1.4037800687285222,382.0,32.410994764397905,19.1071978585351,5.0,95.0,90.0,28.0,12.0,1415.5575916230366,12.0,17.0,28.0,42.0,59.0,0.0796091160894473,0.047244094488188976,,8.078740157480315
9,90,114.0,42.0,43.0,46.0,6.0,,13.0,11.0,11.0,99.0,29.0,26400.0,5340.0,0.0,4680.0,15360.0,6360.0,1080.0,2731.0,393.0,7017.0,,11.0,7.0,17.0,1.0,11.0,47.0,group3,39,dataset_user_39_train.csv,675.0,63.36888888888889,16.176853453447645,42.0,114.0,72.0,62.0,13.0,4277.306666666666,46.0,49.0,62.0,73.0,87.0,0.0220515551809777,-0.004451038575667656,6.183517221837907,3.9154302670623147,566.0,12.19964664310954,2.2962713397923227,7.0,20.0,13.0,12.0,1.0,154.1042402826855,10.0,11.0,12.0,13.75,15.5,0.0025973725151310434,-0.0017699115044247787,2.120693754448442,1.5132743362831858,381.0,28.979002624671917,24.152720132914443,1.0,97.0,96.0,18.0,11.0,1423.1364829396325,6.0,10.0,18.0,46.0,66.0,0.048176652208912,-0.007894736842105263,11.756630415461812,7.176315789473684
10,98,108.0,41.0,44.0,40.0,7.0,21.0,13.0,14.0,14.0,93.0,32.0,24600.0,0.0,0.0,5820.0,12480.0,6300.0,60.0,2452.0,232.0,7898.0,,14.0,9.0,18.0,0.0,11.0,47.0,group3,21,dataset_user_21_train.csv,713.0,61.725105189340816,14.141447373760572,41.0,108.0,67.0,60.0,11.0,4009.969144460028,45.0,49.0,60.0,72.0,80.0,0.05101231125477279,-0.018258426966292134,6.979380006958362,4.529494382022472,599.0,13.654424040066777,2.030430341769367,8.0,21.0,13.0,14.0,1.0,190.56594323873122,11.0,12.0,14.0,15.0,16.0,-0.0003860391622604003,0.006688963210702341,2.0331587547422885,1.491638795986622,378.0,31.71693121693122,23.872052666645125,3.0,91.0,88.0,21.0,11.0,1575.8386243386244,,,21.0,55.0,68.0,0.16277664853772578,-0.01856763925729443,13.884219046525342,8.458885941644562
10,69,151.0,56.0,58.0,60.0,8.0,,15.0,15.0,14.0,100.0,,24163.0,0.0,0.0,6780.0,10980.0,6420.0,0.0,,,10286.0,,15.0,11.0,19.0,0.0,15.0,64.0,group3,30,dataset_user_30_train.csv,685.0,92.7970802919708,22.16424404537728,56.0,151.0,95.0,,16.0,9102.551824817518,62.0,68.0,,,120.0,,0.013157894736842105,6.383788126685776,3.948830409356725,572.0,14.914335664335665,2.4569020972154103,8.0,22.0,14.0,15.0,1.0,228.4737762237762,12.0,13.0,15.0,16.0,18.0,0.0005221623902912355,-0.0035026269702276708,2.4373024172454345,1.712784588441331,342.0,51.54385964912281,,1.0,99.0,98.0,,,,7.0,13.0,,,93.90000000000003,,,9.032889302693798,5.372434017595308
10,89,141.0,41.0,44.0,44.0,7.0,21.0,13.0,11.0,11.0,99.0,25.0,32040.0,0.0,0.0,3840.0,21900.0,6300.0,480.0,3403.0,1065.0,19761.0,,11.0,7.0,16.0,0.0,8.0,47.0,group3,39,dataset_user_39_train.csv,695.0,66.43021582733813,21.59983897713848,41.0,141.0,100.0,58.0,13.0,4879.526618705036,45.0,48.0,58.0,83.0,93.0,0.045285671492618085,0.0,5.626972916897041,3.6080691642651295,557.0,12.043087971274685,2.2600129838243386,7.0,20.0,13.0,12.0,2.0,150.14362657091561,10.0,10.0,12.0,13.0,15.0,0.0047415128648803885,0.0017985611510791368,2.1637124211495338,1.5737410071942446,336.0,25.235119047619047,25.321646677536947,1.0,94.0,93.0,16.0,9.0,1277.9970238095239,4.0,7.0,16.0,27.0,70.0,0.12789681309434175,0.0,10.67931464065133,5.701492537313433
11,68,163.0,37.0,39.0,40.0,8.0,21.0,14.0,14.0,14.0,99.0,34.0,29940.0,0.0,0.0,8760.0,12240.0,8940.0,0.0,2850.0,630.0,11643.0,,14.0,10.0,18.0,0.0,5.0,42.0,group3,21,dataset_user_21_train.csv,720.0,65.52638888888889,22.026483384626104,37.0,163.0,126.0,66.0,19.0,4778.873611111111,40.0,44.0,66.0,82.0,90.0,,0.03616133518776078,8.07966762536794,5.0125173852573015,585.0,13.736752136752136,1.8552120292857486,8.0,20.0,12.0,14.0,1.0,192.14017094017095,11.0,13.0,14.0,15.0,16.0,0.000795400463454136,0.00684931506849315,2.2314580752677413,1.6232876712328768,346.0,32.99132947976879,32.88124427998603,1.0,95.0,94.0,,13.0,2169.6040462427745,2.0,,,64.0,85.0,,0.0927536231884058,12.260580391971422,6.910144927536232
11,88,145.0,59.0,61.0,60.0,8.0,24.0,15.0,14.0,14.0,98.0,34.0,27029.0,0.0,0.0,4080.0,17640.0,5340.0,120.0,2332.0,624.0,5714.0,,14.0,12.0,18.0,0.0,32.0,73.0,group3,30,dataset_user_30_train.csv,,81.85828025477707,16.44312659834195,59.0,145.0,86.0,77.0,9.0,6971.154458598726,64.0,70.0,77.0,91.0,107.0,0.027834827572557064,-0.019138755980861243,6.6708643485072745,4.35725677830941,560.0,14.598214285714286,2.37268617148736,9.0,24.0,15.0,14.0,1.0,218.7375,12.0,13.0,14.0,16.0,18.0,0.0022671241207492918,0.005366726296958855,2.074197864149947,1.407871198568873,361.0,34.362880886426595,24.50933807026052,4.0,97.0,93.0,24.0,12.0,1781.5152354570637,10.0,17.0,24.0,49.0,75.0,0.04410987486162337,-0.12222222222222222,10.182313399853665,6.844444444444444
11,68,139.0,42.0,45.0,44.0,6.0,,12.0,11.0,11.0,89.0,23.0,30540.0,0.0,0.0,5280.0,20700.0,4560.0,1020.0,2925.0,587.0,12012.0,,11.0,6.0,15.0,0.0,12.0,48.0,group3,39,dataset_user_39_train.csv,720.0,61.24722222222222,14.975628091282017,42.0,139.0,97.0,57.0,9.0,3975.491666666667,46.0,49.0,57.0,70.0,83.0,0.042717707145782824,,,4.262865090403338,549.0,11.664845173041895,1.9754096261193173,6.0,19.0,13.0,11.0,1.0,139.97085610200364,9.0,10.0,11.0,13.0,15.0,0.004912811252406801,0.0018248175182481751,,,383.0,22.43864229765013,17.16304154348771,2.0,80.0,78.0,18.0,7.0,798.0626631853786,6.0,11.0,18.0,25.0,51.60000000000002,0.0839251295230544,0.03926701570680628,11.497371768274578,6.887434554973822
12,62,85.0,44.0,48.0,48.0,7.0,,13.0,,13.0,,,,,,,,,,2169.0,4.0,254.0,,,,,,,,group3,12,dataset_user_12_train.csv,,59.31182795698925,9.013703420167833,44.0,85.0,41.0,57.0,6.0,3599.1397849462364,47.0,53.0,57.0,65.0,70.8,,,7.1108144030399325,4.5978260869565215,,13.298850574712644,,8.0,17.0,,13.0,1.0,180.0344827586207,11.0,12.5,13.0,14.0,15.0,,,2.090825719751212,1.4883720930232558,,,15.124856894400683,1.0,,,18.5,6.5,674.8448275862069,3.0,12.0,18.5,,,,,15.37442804977806,9.070175438596491
12,81,116.0,37.0,40.0,40.0,8.0,20.0,14.0,14.0,13.0,99.0,30.0,26160.0,0.0,0.0,5520.0,16500.0,4140.0,,2338.0,118.0,3637.0,,14.0,10.0,18.0,,24.0,48.0,group3,21,dataset_user_21_train.csv,709.0,61.131170662905504,13.582158769959857,37.0,116.0,79.0,60.0,10.0,3921.4950634696756,44.8,50.0,60.0,70.0,79.0,0.028444636887327644,-0.04519774011299435,7.018996990041353,4.632768361581921,620.0,14.070967741935483,1.8815219557388,9.0,19.0,10.0,14.0,1.0,201.53225806451613,11.0,13.0,14.0,15.0,16.0,-0.0020911235628906766,-0.0032310177705977385,2.00564370836855,1.45718901453958,378.0,29.134920634920636,21.135874305683664,2.0,85.0,83.0,22.5,13.5,1295.568783068783,6.0,,22.5,45.75,61.30000000000001,0.08062285170828525,,11.62680773075164,7.740053050397878
12,81,111.0,59.0,62.0,60.0,9.0,23.0,16.0,14.0,15.0,96.0,24.0,29040.0,0.0,0.0,2100.0,19800.0,7140.0,540.0,1773.0,65.0,316.0,,14.0,12.0,20.0,1.0,14.0,67.0,group3,30,dataset_user_30_train.csv,720.0,73.57222222222222,9.634590780420975,59.0,111.0,52.0,72.0,6.0,5505.697222222222,63.0,66.0,72.0,79.0,86.0,0.013844130357761747,0.0,4.421152846212043,3.0486787204450625,707.0,15.626591230551627,2.24692783657603,9.0,22.0,13.0,15.0,2.0,249.23903818953323,13.0,14.0,15.0,17.0,19.0,0.0033974571551222575,-0.00141643059490085,2.013058848055789,1.4376770538243626,455.0,23.5978021978022,16.589643121716914,3.0,89.0,86.0,20.0,9.0,832.0725274725274,8.0,11.0,20.0,28.5,47.0,0.04727249333092133,0.013215859030837005,9.612986891233444,5.766519823788546
12,93,147.0,43.0,46.0,45.0,7.0,21.0,13.0,11.0,11.0,90.0,24.0,28320.0,0.0,0.0,5940.0,19380.0,3000.0,3180.0,2704.0,366.0,7770.0,,11.0,8.0,16.0,4.0,14.0,,group3,39,dataset_user_39_train.csv,710.0,60.85070422535211,13.092421990929473,43.0,147.0,104.0,57.0,7.0,3874.219718309859,47.0,51.0,57.0,66.75,80.10000000000002,0.029737418278753595,,5.777178464320781,3.596614950634697,645.0,12.150387596899225,2.052192022650575,8.0,19.0,11.0,12.0,1.0,151.8434108527132,10.0,11.0,12.0,14.0,15.0,0.0034490854507946544,-0.006211180124223602,2.1762321259373874,1.5900621118012421,395.0,23.934177215189873,17.616181327864155,3.0,88.0,85.0,20.0,9.0,883.1746835443038,8.0,11.0,20.0,27.5,47.60000000000002,0.061164105230159346,-0.06852791878172589,11.596992186865327,6.418781725888325
13,80,116.0,44.0,46.0,48.0,7.0,22.0,14.0,13.0,13.0,95.0,33.0,18660.0,0.0,0.0,3840.0,13320.0,1500.0,360.0,2414.0,249.0,4987.0,,13.0,10.0,19.0,0.0,15.0,56.0,group3,12,dataset_user_12_train.csv,651.0,66.76651305683563,12.35686156053282,44.0,116.0,72.0,64.0,8.0,4610.459293394777,54.0,58.0,64.0,74.0,85.0,0.021657550840214607,-0.013846153846153847,7.260522908125026,4.967692307692308,591.0,13.666666666666666,,7.0,21.0,14.0,13.0,1.0,191.66666666666666,11.0,12.0,13.0,15.0,17.0,0.0026947966636515206,-0.003389830508474576,2.250421135856607,1.6406779661016948,384.0,32.455729166666664,21.253752572819916,1.0,90.0,89.0,24.0,10.0,1505.0963541666667,12.0,17.0,24.0,46.0,67.0,0.07915751839544267,-0.028720626631853787,15.52683889397465,9.830287206266318
13,88,133.0,37.0,40.0,40.0,7.0,21.0,14.0,13.0,14.0,92.0,27.0,25020.0,0.0,0.0,9360.0,9660.0,6000.0,,2401.0,181.0,5164.0,,13.0,9.0,18.0,1.0,6.0,44.0,group3,21,dataset_user_21_train.csv,718.0,58.34679665738162,13.78953660650573,37.0,133.0,96.0,58.0,10.0,3594.5,41.0,47.0,58.0,67.0,75.30000000000007,0.028335823624219304,-0.001394700139470014,6.551054575138519,4.495118549511855,642.0,13.777258566978194,1.8082314275998912,8.0,20.0,12.0,14.0,1.0,193.08255451713396,12.0,13.0,14.0,15.0,16.0,0.00018831584210593033,0.0015600624024961,2.0716489170397745,1.5585023400936038,410.0,26.74878048780488,20.90939364054417,1.0,83.0,82.0,23.0,15.5,1152.7,2.0,8.0,23.0,40.75,58.0,0.07944734657669063,0.009779951100244499,12.672087888072,8.12713936430318
13,58,160.0,55.0,,,7.0,25.0,15.0,15.0,15.0,100.0,45.0,24720.0,0.0,0.0,3720.0,12960.0,8040.0,60.0,2932.0,1224.0,7368.0,,15.0,12.0,20.0,0.0,15.0,65.0,group3,30,dataset_user_30_train.csv,720.0,87.57083333333334,20.733440095518265,55.0,160.0,105.0,88.0,,8098.5263888888885,62.0,67.0,88.0,103.25,113.0,0.05118838642307053,0.025034770514603615,6.878798672299866,4.536856745479833,607.0,14.696869851729819,2.5626335470382307,7.0,24.0,17.0,15.0,2.0,222.5650741350906,12.0,13.0,15.0,16.0,18.0,0.0012978255252040418,-0.0033003300330033004,2.2704855470521776,1.5478547854785478,362.0,44.56353591160221,31.688968341824452,1.0,98.0,97.0,32.0,24.0,2990.0994475138123,10.0,15.0,32.0,77.0,88.90000000000003,0.19097446947425586,0.0997229916897507,10.636060802616287,6.470914127423823
13,86,143.0,41.0,43.0,45.0,5.0,21.0,14.0,11.0,11.0,98.0,29.0,28860.0,0.0,0.0,4740.0,18060.0,6060.0,720.0,3103.0,765.0,11235.0,,11.0,,18.0,0.0,9.0,47.0,group3,39,dataset_user_39_train.csv,658.0,64.34498480243161,20.727303420045704,41.0,143.0,102.0,59.5,12.5,4569.898176291793,44.0,48.0,59.5,75.0,87.30000000000007,0.04991821149110596,-0.0015220700152207,6.212007628713384,3.919330289193303,577.0,12.540727902946275,2.452775068369537,,21.0,16.0,12.0,2.0,163.28596187175043,10.0,11.0,12.0,14.0,16.0,0.007550213989153616,-0.001736111111111111,2.0560708989414165,1.4913194444444444,366.0,28.93169398907104,24.941094118320585,1.0,96.0,95.0,20.0,13.5,1459.1010928961748,5.0,8.25,20.0,46.75,70.0,0.1407802106285999,0.0,9.544129659581543,5.758904109589041
14,93,96.0,38.0,41.0,40.0,7.0,20.0,13.0,14.0,14.0,86.0,21.0,28320.0,0.0,0.0,6600.0,18660.0,3060.0,60.0,2253.0,33.0,1543.0,,14.0,10.0,18.0,0.0,7.0,44.0,group3,21,dataset_user_21_train.csv,714.0,53.26750700280112,9.577920612155443,38.0,96.0,58.0,52.0,7.0,2929.1638655462184,42.0,45.0,52.0,60.0,66.0,0.017074831776589056,-0.0070126227208976155,6.142643456622262,4.141654978962132,670.0,13.577611940298507,1.9018703202587997,7.0,19.0,12.0,14.0,1.0,187.9686567164179,11.0,12.0,14.0,15.0,16.0,-0.0029959669483874524,-0.005979073243647235,2.1041549343154187,1.5784753363228698,434.0,20.69815668202765,,2.0,,,19.0,10.0,,4.0,8.0,19.0,27.0,43.0,0.05194708442864593,-0.023094688221709007,,6.175519630484988
14,59,118.0,66.0,70.0,70.0,8.0,,15.0,,18.0,,51.0,,,,,,,,1887.0,327.0,6668.0,,,15.0,21.0,0.0,36.0,,group3,3,dataset_user_3_train.csv,,84.6029411764706,10.13846254232021,66.0,118.0,52.0,83.0,6.0,7260.446078431372,73.0,77.0,83.0,90.0,99.30000000000001,0.020238378357175995,-0.044226044226044224,5.243740607217677,3.5724815724815726,,15.28923076923077,,9.0,,,15.0,2.0,244.26153846153846,11.0,13.0,15.0,17.0,,,0.015432098765432098,2.7153671281156715,2.052469135802469,,,20.20104926566119,,89.0,,,13.5,,19.0,,,63.0,74.40000000000003,0.15390475154054387,-0.06748466257668712,14.431615274803745,9.809815950920246
14,86,157.0,59.0,64.0,60.0,8.0,,16.0,15.0,14.0,98.0,32.0,21480.0,,0.0,4080.0,15480.0,,,2081.0,373.0,3231.0,,15.0,10.0,20.0,,25.0,73.0,group3,30,dataset_user_30_train.csv,,80.51548269581056,14.770935770234367,59.0,157.0,98.0,76.0,8.0,6700.92349726776,66.0,70.0,76.0,90.0,101.0,0.04749224928475856,-0.009124087591240875,5.290287613012915,3.3813868613138687,503.0,15.284294234592446,2.255254930181048,9.0,25.0,16.0,15.0,1.0,238.6958250497018,13.0,14.0,15.0,17.0,18.0,0.0032735667195838434,0.00398406374501992,2.032598885865515,1.3665338645418326,315.0,31.68888888888889,20.166096891684248,6.0,93.0,87.0,24.0,8.0,1410.857142857143,15.0,18.0,24.0,39.5,61.0,0.08804283141943386,-0.028662420382165606,10.16374567944114,6.251592356687898
14,78,105.0,42.0,43.0,45.0,6.0,21.0,13.0,11.0,12.0,99.0,24.0,31010.0,0.0,0.0,6120.0,21120.0,3780.0,1380.0,2607.0,269.0,7309.0,,11.0,7.0,17.0,1.0,13.0,47.0,group3,39,dataset_user_39_train.csv,720.0,59.50833333333333,13.212575554288339,42.0,105.0,63.0,57.0,9.0,3715.813888888889,45.0,48.75,57.0,66.0,80.0,0.03354362823487958,-0.006954102920723227,6.002661119360971,3.820584144645341,650.0,12.036923076923078,1.9803316917798026,7.0,21.0,14.0,12.0,1.0,148.80923076923077,10.0,11.0,12.0,13.0,15.0,0.0027095922120525737,-0.0061633281972265025,2.123307935664707,1.583975346687211,413.0,24.138014527845037,17.427201273925764,3.0,82.0,79.0,18.0,8.0,886.3510895883777,8.0,12.0,18.0,29.0,53.80000000000001,0.0657982734343353,-0.01699029126213592,12.516288520176182,7.259708737864078
15,85,84.0,48.0,50.0,49.0,,,13.0,,13.0,,,,,,,,,,2165.0,0.0,,,,,,,,,group3,12,dataset_user_12_train.csv,,,7.441785908959818,48.0,84.0,36.0,,,,49.1,51.0,,,,,,,,,,,,17.0,,13.0,0.0,,12.0,13.0,13.0,13.0,14.0,,,,,,,,,,,11.0,1.0,,8.2,10.0,11.0,,,0.016042780748663107,,,
15,73,135.0,36.0,37.0,39.0,7.0,22.0,14.0,14.0,14.0,100.0,38.0,26820.0,0.0,0.0,8760.0,11760.0,6300.0,300.0,2991.0,771.0,9243.0,,14.0,9.0,18.0,0.0,9.0,42.0,group3,21,dataset_user_21_train.csv,712.0,65.66713483146067,22.14495500650763,36.0,135.0,99.0,65.5,15.5,4802.571629213483,39.0,44.0,65.5,76.0,95.0,0.05644124008623003,0.007032348804500703,7.172670906296799,4.490857946554149,602.0,14.016611295681063,1.9991002490419492,9.0,20.0,11.0,14.0,1.0,200.46179401993356,12.0,13.0,14.0,15.0,17.0,0.0018663351255507913,0.0016638935108153079,2.1977898201045574,1.589018302828619,383.0,38.347258485639685,30.515108384906394,1.0,99.0,98.0,,,,3.0,7.0,,67.0,79.0,0.1794184790780966,0.013089005235602094,11.61725275881674,6.971204188481676
15,75,140.0,56.0,69.0,70.0,7.0,23.0,15.0,,18.0,98.0,36.0,20520.0,0.0,0.0,5580.0,10740.0,4200.0,0.0,2179.0,619.0,9731.0,,,,,,,,group3,3,dataset_user_3_train.csv,720.0,84.32916666666667,11.236410774056514,56.0,140.0,84.0,82.0,6.0,7237.665277777778,72.0,77.0,82.0,90.0,99.0,0.020802878992179124,-0.008344923504867872,6.640788314975121,4.350486787204451,602.0,15.646179401993356,2.8893308760570364,7.0,22.0,15.0,16.0,2.0,253.15116279069767,12.0,14.0,16.0,18.0,19.0,-0.007676967757384465,0.0066555740432612314,2.616971798443759,1.8336106489184691,335.0,34.79402985074627,19.37815265132911,2.0,92.0,90.0,30.0,13.0,1586.1373134328358,15.0,19.0,30.0,49.0,61.0,0.02059835552775047,0.05389221556886228,13.755894756041162,8.748502994011975
